"","V1","V2"
"1",2.80706076648148,7.19293923351852
"2",2.80706076648148,5.29697915409649
"3",2.80706076648148,5.29697915409649
"4",2.80706076648148,5.29697915409649
"5",2.80706076648148,5.29697915409649
"6",2.80706076648148,5.29697915409649
"7",1.88918634366782,6.21485357691016
"8",3.94900601397786,2.09521423629007
"9",3.94900601397786,2.09521423629007
"10",4.9698127847496,-4.02962638834038
"11",4.9698127847496,-4.02962638834038
"12",-0.238937318850718,0.863441890799317
"13",-0.238937318850718,0.863441890799317
"14",-3.92902030336153,-0.221876634056803
"15",-3.92902030336153,-0.221876634056803
"16",-3.92902030336153,-0.221876634056803
"17",-3.92902030336153,-0.221876634056803
"18",-3.92902030336153,-0.221876634056803
"19",-3.92902030336153,-0.221876634056803
"20",-3.92902030336153,-0.221876634056803
"21",-3.92902030336153,-0.221876634056803
"22",-3.92902030336153,-0.221876634056803
"23",-3.92902030336153,-0.221876634056803
"24",-3.92902030336153,-0.221876634056803
"25",-3.92902030336153,-0.221876634056803
"26",-3.92902030336153,-0.221876634056803
"27",-3.92902030336153,-0.221876634056803
"28",-3.92902030336153,-0.221876634056803
"29",-3.92902030336153,-0.221876634056803
"30",-3.92902030336153,-0.221876634056803
"31",-3.92902030336153,-0.221876634056803
"32",-3.92902030336153,-0.221876634056803
"33",-3.92902030336153,-0.221876634056803
"34",-3.92902030336153,-0.221876634056803
"35",-3.92902030336153,-0.221876634056803
"36",-3.92902030336153,-0.221876634056803
"37",-0.386701113604419,-0.727922232593533
"38",-0.386701113604419,-0.727922232593533
"39",0.758459812901505,0.41723869391239
"40",0.758459812901505,0.41723869391239
"41",0.758459812901505,0.41723869391239
"42",-0.0697036268804454,-0.41092474586956
"43",3.68557509459833,-4.16620346734834
"44",1.16693063831235,-1.64755901106235
"45",0.807225462236047,-1.28785383498605
"46",0.222187666409254,-1.87289163081285
"47",0.222187666409254,-1.87289163081285
"48",0.222187666409254,-1.87289163081285
"49",0.222187666409254,-1.87289163081285
"50",0.222187666409254,-1.87289163081285
"51",0.92350714495714,-2.57421110936073
"52",0.92350714495714,-2.57421110936073
"53",0.92350714495714,-2.57421110936073
"54",0.92350714495714,-2.57421110936073
"55",1.64602749725637,-0.406650052463054
"56",1.64602749725637,-0.406650052463054
"57",-0.514735904479571,1.75411334927288
"58",-0.514735904479571,1.75411334927288
"59",1.49930810518198,-0.259930660388669
"60",1.49930810518198,-0.259930660388669
"61",1.49930810518198,-0.259930660388669
"62",-0.0137598513038859,-1.77299861687453
"63",-0.0137598513038859,-1.77299861687453
"64",-0.0137598513038859,-1.77299861687453
"65",2.22311307784449,0.463874312273841
"66",5.85738952221097,9.0952808676442
"67",5.85738952221097,9.0952808676442
"68",4.32029951406391,7.55819085949713
"69",4.32029951406391,7.55819085949713
"70",4.32029951406391,7.55819085949713
"71",-0.973704069174886,-1.26514844590086
"72",3.18468323028414,2.89323885355817
"73",2.38092095608659,3.69700112775573
"74",2.38092095608659,3.69700112775573
"75",2.38092095608659,3.69700112775573
"76",2.38092095608659,3.69700112775573
"77",2.49732674929523,3.58059533454708
"78",2.49732674929523,3.58059533454708
"79",2.49732674929523,3.58059533454708
"80",2.49732674929523,3.58059533454708
"81",4.86784642833495,1.21007565550737
"82",4.86784642833495,1.21007565550737
"83",4.86784642833495,1.21007565550737
"84",5.54862714923197,5.29475998088948
"85",5.54862714923197,5.29475998088948
"86",2.68979143622541,1.61911406416677
"87",2.68979143622541,1.61911406416677
"88",0.650917513341839,2.02688884874348
"89",0.650917513341839,2.02688884874348
"90",6.54818084002399,25.6159421554721
"91",6.54818084002399,25.6159421554721
"92",6.54818084002399,25.6159421554721
"93",6.54818084002399,25.6159421554721
"94",6.54818084002399,25.6159421554721
"95",6.54818084002399,25.6159421554721
"96",6.54818084002399,25.6159421554721
"97",6.54818084002399,25.6159421554721
"98",6.54818084002399,25.6159421554721
"99",6.54818084002399,25.6159421554721
"100",5.61774828289562,22.824644484087
"101",5.61774828289562,22.824644484087
"102",5.61774828289562,22.824644484087
"103",5.61774828289562,22.824644484087
"104",5.61774828289562,22.824644484087
"105",6.38470281332768,23.591599014519
"106",6.38470281332768,23.591599014519
"107",6.38470281332768,23.591599014519
"108",6.38470281332768,23.591599014519
"109",6.38470281332768,23.591599014519
"110",6.38470281332768,23.591599014519
"111",6.38470281332768,23.591599014519
"112",6.38470281332768,23.591599014519
"113",6.38470281332768,23.591599014519
"114",6.38470281332768,23.591599014519
"115",6.38470281332768,23.591599014519
"116",4.93338480291375,19.2376449832773
"117",4.00879518827551,14.614696910086
"118",4.00879518827551,14.614696910086
"119",2.3512230660688,7.9844084212592
"120",2.3512230660688,7.9844084212592
"121",7.00005747619232,15.8393355280196
"122",5.95494676345471,14.794224815282
"123",5.95494676345471,14.794224815282
"124",5.95494676345471,14.794224815282
"125",5.95494676345471,14.794224815282
"126",5.95494676345471,14.794224815282
"127",3.78357529604319,18.5941248832522
"128",3.32201643386548,18.1325660210745
"129",3.32201643386548,18.1325660210745
"130",7.08112179865753,15.208817404014
"131",4.2319783103249,11.2638494970919
"132",4.2319783103249,11.2638494970919
"133",4.2319783103249,11.2638494970919
"134",4.2319783103249,11.2638494970919
"135",4.2319783103249,11.2638494970919
"136",4.2319783103249,11.2638494970919
"137",3.08626121571456,10.1181324024815
"138",6.49137490159069,66.0592858133037
"139",6.49137490159069,66.0592858133037
"140",7.82151343217288,62.9556292419453
"141",7.82151343217288,62.9556292419453
"142",7.82151343217288,62.9556292419453
"143",7.92567352506179,51.7063392099421
"144",7.92567352506179,51.7063392099421
"145",7.92567352506179,51.7063392099421
"146",7.92567352506179,51.7063392099421
"147",7.20975134879896,52.4222613862049
"148",7.20975134879896,52.4222613862049
"149",7.20975134879896,52.4222613862049
"150",7.20975134879896,52.4222613862049
"151",6.17247886813255,51.3849889055385
"152",6.17247886813255,51.3849889055385
"153",7.80128836684042,49.7561794068307
"154",-0.554601731653131,-1.57285976962969
"155",-1.5071503898534,1.28478620497113
"156",-1.5071503898534,1.28478620497113
"157",-1.5071503898534,1.28478620497113
"158",3.31459749032357,-8.35870955538282
"159",3.31459749032357,-8.35870955538282
"160",3.31459749032357,-8.35870955538282
"161",3.31459749032357,-8.35870955538282
"162",3.31459749032357,-8.35870955538282
"163",3.31459749032357,-3.63884367845359
"164",3.31459749032357,-3.63884367845359
"165",3.31459749032357,-3.63884367845359
"166",3.31459749032357,-3.63884367845359
"167",3.31459749032357,-3.63884367845359
"168",3.31459749032357,-3.63884367845359
"169",3.81982894529202,-3.13361222348513
"170",-0.787778974178718,1.47399569598561
"171",-0.825745259257444,1.43602941090688
"172",-1.37454616076727,0.887228509397059
"173",-1.37454616076727,0.887228509397059
"174",-1.37454616076727,0.887228509397059
"175",2.19770035332547,-2.68501800469567
"176",1.24445204714791,-3.63826631087323
"177",4.38930605985662,-6.78312032358194
"178",-0.0049597743183315,1.12655817793297
"179",1.62314722396136,-3.7577628169061
"180",1.62314722396136,-3.7577628169061
"181",1.62314722396136,-1.95073862856639
"182",1.62314722396136,-1.95073862856639
"183",-0.0452567063613005,-0.28233469824373
"184",-1.2549172886057,0.322495592878468
"185",-1.2549172886057,0.322495592878468
"186",-2.14407102745805,0.855987836189878
"187",-2.14407102745805,0.855987836189878
"188",1.11396424676445,-1.47118021682619
"189",1.11396424676445,-1.47118021682619
"190",-1.12641919013891,0.769203220077169
"191",0.0747265612628714,-0.431942531324613
"192",1.82662873546746,1.31995964287997
"193",-1.54248942756908,-0.364599438638294
"194",-1.54248942756908,-0.364599438638294
"195",-0.557243793698714,-0.364599438638294
"196",-0.557243793698714,-0.364599438638294
"197",2.46916768554305,-1.37340326505221
"198",2.46916768554305,-1.37340326505221
"199",2.46916768554305,-1.37340326505221
"200",2.46916768554305,-1.37340326505221
"201",1.32681075524245,2.05366752584957
"202",1.32681075524245,2.05366752584957
"203",-2.56224230263675,-0.214946757913307
"204",-2.56224230263675,-0.214946757913307
"205",-2.56224230263675,-0.214946757913307
"206",-1.95723809540565,-0.214946757913307
"207",-1.20953951925808,0.532751818234262
"208",-2.41340845223809,-0.671117114745751
"209",-2.41340845223809,-0.671117114745751
"210",-1.22681784407073,0.515473493421611
"211",-3.47154511275975,-0.232768929474727
"212",-3.05243298487458,0.18634319841044
"213",1.17350624053088,0.387578399620224
"214",1.17350624053088,0.387578399620224
"215",1.17350624053088,0.387578399620224
"216",2.92067612995653,2.13474828904588
"217",1.19641109378337,0.410483252872718
"218",1.19641109378337,0.410483252872718
"219",1.19641109378337,0.410483252872718
"220",-1.14595744273569,0.197540658643713
"221",-1.14595744273569,0.197540658643713
"222",-1.14595744273569,0.197540658643713
"223",-1.14595744273569,0.197540658643713
"224",-1.14595744273569,0.197540658643713
"225",-1.14595744273569,0.197540658643713
"226",-1.14595744273569,0.197540658643713
"227",-1.14595744273569,0.197540658643713
"228",-1.14595744273569,0.197540658643713
"229",-1.14595744273569,0.197540658643713
"230",-1.14595744273569,0.197540658643713
"231",-1.14595744273569,0.197540658643713
"232",-1.68479195826058,0.736375174168601
"233",-0.265045204147001,-0.683371579944977
"234",-0.265045204147001,-0.683371579944977
"235",-0.265045204147001,-0.683371579944977
"236",-0.265045204147001,-0.683371579944977
"237",-0.558872953935762,-0.389543830156216
"238",-0.0678390642178352,-0.880577719874142
"239",2.80644792578573,-0.305720321873429
