V1,V2,V3,V4,V5,V6,V7,V8,V9,V10
-0.49430292730615016,2.47771963956788,2.1053686942111507,0.010493394767994546,-0.21609803537824845,-0.25312134894588767,0.7944390655583078,-0.9838232973825074,-0.8821818739876119,-0.36914690285980095
-0.49430292730615016,2.47771963956788,2.1053686942111507,0.010493394767994546,-0.21609803537824845,-0.25312134894588767,0.7944390655583078,-0.9838232973825074,-0.8821818739876119,-0.36914690285980095
-0.49430292730615016,2.47771963956788,2.1053686942111507,0.010493394767994546,-0.21609803537824845,-0.25312134894588767,0.7944390655583078,-0.9838232973825074,-0.8821818739876119,-0.36914690285980095
-0.49430292730615016,2.47771963956788,2.1053686942111507,0.010493394767994546,-0.21609803537824845,-0.25312134894588767,0.7944390655583078,-0.9838232973825074,-0.8821818739876119,-0.36914690285980095
1.3317028499588968,-2.767623086705341,-1.924912610101431,0.12862130533662552,-0.008240152893478903,0.3538093549638402,-0.6807723279949325,1.0977778794570936,0.9960732620012955,0.32457913017581497
0.5029938786851714,2.121578086747694,2.1122604838917414,0.7715628389258945,-0.9325706700088608,0.060180900469838455,-0.3223265496351121,-1.7726627037660028,-1.1120092679924198,0.8619521995662872
0.5029938786851714,2.121578086747694,2.1122604838917414,0.7715628389258945,-0.9325706700088608,0.060180900469838455,-0.3223265496351121,-1.7726627037660028,-1.1120092679924198,0.8619521995662872
0.5029938786851714,2.121578086747694,2.1122604838917414,0.7715628389258945,-0.9325706700088608,0.060180900469838455,-0.3223265496351121,-1.7726627037660028,-1.1120092679924198,0.8619521995662872
0.5029938786851714,2.121578086747694,2.1122604838917414,0.7715628389258945,-0.9325706700088608,0.060180900469838455,-0.3223265496351121,-1.7726627037660028,-1.1120092679924198,0.8619521995662872
0.5029938786851714,2.121578086747694,2.1122604838917414,0.7715628389258945,-0.9325706700088608,0.060180900469838455,-0.3223265496351121,-1.7726627037660028,-1.1120092679924198,0.8619521995662872
1.2916852727955146,-3.3379959883967683,-2.8774172975352252,-2.5856324872040446,1.9970751139093394,-0.3756561136892274,2.3866800795125993,0.2118799559228014,1.3607508242243624,-0.35757347810156115
